"rules","support","confidence","coverage","lift","count"
"115","{X.HANGING.='BOX',X.HEART.='CANDLE',X.HOLDER.='IN',X.WHITE.='SET/3'} => {X.T.LIGHT.='SCENTED'}",0.00206855081178593,1,0.00206855081178593,483.43023255814,172
"116","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.HOLDER.='BROWN',X.T.LIGHT.='JET'} => {NA.='VINTAGE'}",0.00208057726999399,1,0.00208057726999399,20.3749081107572,173
"117","{X.HANGING.='AIRLINE',X.HOLDER.='BROWN',X.T.LIGHT.='JET',NA.='VINTAGE'} => {X.HEART.='BAG'}",0.00208057726999399,1,0.00208057726999399,50.7631257631258,173
"118","{X.HEART.='BAG',X.HOLDER.='BROWN',X.T.LIGHT.='JET',NA.='VINTAGE'} => {X.HANGING.='AIRLINE'}",0.00208057726999399,1,0.00208057726999399,156.591337099812,173
"119","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.HOLDER.='BROWN',NA.='VINTAGE'} => {X.T.LIGHT.='JET'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"120","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.T.LIGHT.='JET',NA.='VINTAGE'} => {X.HOLDER.='BROWN'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"121","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.HOLDER.='BROWN',X.T.LIGHT.='JET'} => {X.WHITE.='SET'}",0.00208057726999399,1,0.00208057726999399,7.84507972450231,173
"122","{X.HANGING.='AIRLINE',X.HOLDER.='BROWN',X.T.LIGHT.='JET',X.WHITE.='SET'} => {X.HEART.='BAG'}",0.00208057726999399,1,0.00208057726999399,50.7631257631258,173
"123","{X.HEART.='BAG',X.HOLDER.='BROWN',X.T.LIGHT.='JET',X.WHITE.='SET'} => {X.HANGING.='AIRLINE'}",0.00208057726999399,1,0.00208057726999399,156.591337099812,173
"124","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.HOLDER.='BROWN',X.WHITE.='SET'} => {X.T.LIGHT.='JET'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"125","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.T.LIGHT.='JET',X.WHITE.='SET'} => {X.HOLDER.='BROWN'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"126","{X.HANGING.='AIRLINE',X.HOLDER.='BROWN',X.T.LIGHT.='JET',NA.='VINTAGE'} => {X.WHITE.='SET'}",0.00208057726999399,1,0.00208057726999399,7.84507972450231,173
"127","{X.HANGING.='AIRLINE',X.HOLDER.='BROWN',X.T.LIGHT.='JET',X.WHITE.='SET'} => {NA.='VINTAGE'}",0.00208057726999399,1,0.00208057726999399,20.3749081107572,173
